Type,Response,Actual Max,Actual Min,Actual Dif,Error,cm-error
Piechart,0.08,0.33452319969078914,0.028813144991130638,0.08613197834339616,0.006131978343396155,-0.4379205897504406
Piechart,0.27,0.981107674117034,0.3196853144886793,0.3258412128682879,0.05584121286828786,2.51326871184224
Piechart,0.9,0.3671241748719936,0.3189299748158165,0.8687250708211162,0.03127492917888386,1.7015459155630772
Boxplot,0.8,0.8519185674142701,0.6937513105693518,0.8143399347134961,0.014339934713496039,0.6406148864248754
Boxplot,0.8,0.8790370970187569,0.7704538308900626,0.8764747625589944,0.07647476255899432,2.958374304290886
Boxplot,0.7,0.6490213912675948,0.4904679692591056,0.7557038579285951,0.05570385792859511,2.509793570220306
Boxplot,0.8,0.8697954227345834,0.6185934317506012,0.711194167711048,0.088805832288952,3.1708197124655566
Boxplot,0.95,0.5719147802244038,0.5170022988711203,0.9039848535970038,0.0460151464029962,2.240776723807159
Boxplot,0.5,0.774003104727482,0.3846417349515992,0.49695115252415856,0.003048847475841443,-1.217978170830572
Boxplot,0.6,0.6280370818067662,0.41587259071213456,0.6621784011793269,0.062178401179326936,2.665128977048174
Boxplot,0.8,0.6220302128061401,0.4773950063554877,0.7674788081463674,0.03252119185363267,1.7557930958684271
Boxplot,0.6,0.7836814765606486,0.5144736165202188,0.6564830634738169,0.05648306347381693,2.529397780710706
Boxplot,0.5,0.8112900301887094,0.4346725291287277,0.5357794536531173,0.0357794536531173,1.8886732635858852
Boxplot,0.8,0.6906551609860228,0.5483211788307942,0.7939145463677943,0.006085453632205695,-0.4470419084437624
Boxplot,0.45,0.8782758987216726,0.4415024983265201,0.5026922621571711,0.0526922621571711,2.431416024623187
Boxplot,0.8,0.8635870664094536,0.626108899405956,0.7250095835838957,0.07499041641610438,2.930555999098433
Boxplot,0.6,0.8749641149341931,0.5238052601037797,0.5986591348871212,0.0013408651128787863,-1.9484941878396296
Boxplot,0.85,0.704327199638926,0.5748053702075404,0.8161055976571896,0.03389440234281038,1.8132949210085592
Boxplot,0.15,0.9728699122116606,0.2198594300614698,0.2259905741782633,0.0759905741782633,2.9493588887972915
Boxplot,0.9,0.8931543330191722,0.7120940931414967,0.7972800072909808,0.10271999270901921,3.378095300017623
Boxplot,0.8,0.7851426907947914,0.6538283323077532,0.83275096358076,0.032750963580759906,1.7655756326419563
Boxplot,0.85,0.9301070589324428,0.7413969435126673,0.7971092535988566,0.05289074640114333,2.4367147771318423
Boxplot,0.6,0.8993017429458792,0.4947055116380987,0.5500995806119221,0.04990041938807788,2.3547460688390247
Barchart,0.15,0.7668252443040933,0.1208481371873007,0.1575954079302285,0.007595407930228504,-0.1769994166017133
Barchart,0.8,0.16992680221890955,0.10954479574790055,0.6446587255068721,0.15534127449312796,3.968931920567368
Barchart,0.98,0.8560843656487644,0.8275902679698217,0.9667157831373908,0.013284216862609166,0.5394533378058712
Barchart,0.25,0.7393393792641589,0.1977176986914977,0.2674248176639527,0.017424817663952707,0.9010941569853075
Barchart,0.95,0.580321820541537,0.5065182913117121,0.8728231015663793,0.07717689843362063,2.971348546958527
Barchart,0.8,0.23996518516639065,0.17031349747541324,0.7097425293478249,0.09025747065217515,3.193889529548392
Barchart,0.7,0.3203529128363469,0.1989005557792236,0.620879498232727,0.07912050176727292,3.0066660889301478
Barchart,0.08,0.40605117414610836,0.020932861968188,0.051552275429834815,0.028447724570165187,1.5703523964436497
Barchart,0.92,0.8382252172606961,0.6729717425691015,0.8028531338729706,0.1171468661270294,3.5655589893438404
Barchart,0.99,0.9629790836512884,0.9285305275718265,0.9642270983198881,0.025772901680111926,1.4341825974890416
Barchart,0.4,0.6348200489839642,0.21407643049758884,0.33722380198958796,0.06277619801041207,2.6786623427077165
Barchart,0.9,0.30847631929131447,0.26294557210216085,0.8524011590460013,0.04759884095399869,2.2883243314924155
Barchart,0.11,0.5760372055431142,0.06477630470484841,0.11245159875354639,0.0024515987535463912,-1.4337795766756933
Barchart,0.99,0.8367491111695013,0.8306569348255506,0.9927192317713539,0.002719231771353914,-1.3330682882512292
Barchart,0.23,0.5319111587734329,0.13763806365023545,0.2587613765569868,0.028761376556986767,1.585509493757659
Barchart,0.36,0.9281202897616085,0.3421579047607093,0.36865685249548197,0.008656852495481981,-0.013501323088668896
Barchart,0.5,0.8871955705657235,0.4324198635772367,0.48740083688819885,0.012599163111801148,0.46979879858972595
Barchart,0.8,0.47059224903602836,0.3498465351133009,0.743417546357668,0.05658245364233205,2.531879312263736
Barchart,0.98,0.8240886611371647,0.785308882353136,0.9529422250143373,0.02705777498566264,1.5011983566861857
Barchart,0.75,0.5375382233082517,0.33548284871701295,0.6241097547487894,0.12589024525121062,3.668348871366303
Piechart,0.66,0.8844215638729471,0.569568083779836,0.6440006746168145,0.015999325383185492,0.7865399395508273
Piechart,0.5,0.7094469682903211,0.4040370142253069,0.5695098186112287,0.06950981861122874,2.8229303497664127
Piechart,0.75,0.8921902298740412,0.5517194829677026,0.6183877210195341,0.1316122789804659,3.7318596611095205
Piechart,0.5,0.3371090791766498,0.09233088856193383,0.2738902458143264,0.22610975418567358,4.506904994784329
Piechart,0.01,0.7723205403564011,0.026351655276733995,0.034120101563754286,0.024120101563754284,1.3431292949332416
Piechart,0.33,0.4476650215344789,0.2985367657899056,0.6668753452449768,0.3368753452449768,5.079486256900269
Piechart,0.75,0.993765656319244,0.6494677203228045,0.6535421265495667,0.09645787345043333,3.2884748214589647
Piechart,0.1,0.8291208343979353,0.11124026260966646,0.1341665267529351,0.034166526752935106,1.8244227360307934
Piechart,0.75,0.6999844512594711,0.5567547059779689,0.7953815330843548,0.045381533084354775,2.2213058613063246
Piechart,0.05,0.98011990519217,0.06312944083940386,0.06440991607759074,0.014409916077590734,0.6470764811622812
Piechart,0.01,0.8315976137438799,0.025762776766083958,0.03097985893694318,0.02097985893694318,1.1524987935462692
Piechart,0.2,0.4859701119657744,0.0987800975392612,0.20326372982011295,0.0032637298201129428,-1.1476080296692628
Piechart,0.8,0.5683744160090871,0.4503983373797831,0.7924324612327064,0.007567538767293658,-0.18155208125206906
Piechart,0.66,0.9807177677907772,0.6274501566586845,0.6397866718292622,0.020213328170737843,1.1018738022421017
Piechart,0.9,0.5546941340508453,0.43270457249427774,0.7800777868954613,0.11992221310453877,3.598986996566445
Piechart,0.75,0.977706500932475,0.6008581125711356,0.6145587781180497,0.1354412218819503,3.772848692959303
Piechart,0.2,0.7970609148523808,0.18488197573497644,0.231954637706978,0.031954637706977984,1.7313847575234995
Piechart,0.66,0.6311916143600524,0.2970431763577708,0.4706069751242411,0.18939302487575893,4.2528018425197684
Piechart,0.9,0.3165934127928631,0.2706046705051457,0.8547387897871193,0.045261210212880765,2.2175784790026323
Piechart,0.95,0.801078679014505,0.7968140926341831,0.9946764450333789,0.044676445033378975,2.1993251151241515
Boxplot,0.4,0.7748778387794444,0.29033316626487826,0.37468250056318436,0.02531749943681566,1.4096624461244864
Boxplot,0.5,0.5594705252544276,0.29184318832850603,0.5216417579742667,0.021641757974266707,1.1948282590215797
Boxplot,0.5,0.4984255758792173,0.26791727286106504,0.5375271371025893,0.03752713710258926,1.955206293894373
Boxplot,0.66,0.6707253059995362,0.4094157761399193,0.6104075282052984,0.04959247179470161,2.3460341711625405
Boxplot,0.66,0.7349272434868521,0.4388913795377183,0.5971902435612595,0.06280975643874054,2.6794183128598776
Boxplot,0.9,0.8276098231270881,0.7201735355960381,0.8701848570077303,0.029815142992269728,1.635296694993041
Boxplot,0.99,0.514445284560094,0.514344235139848,0.9998035759617615,0.009803575961761513,0.14451317393413293
Boxplot,0.66,0.6990290210028323,0.4357222527914073,0.6233249832264717,0.03667501677352836,1.9231498185495883
Boxplot,0.9,0.9091153062426603,0.8281112548941703,0.9108979347369293,0.010897934736929238,0.2807110629626385
Boxplot,0.95,0.7134136325772711,0.6518511180381314,0.9137071234302889,0.03629287656971103,1.9085391950239794
Boxplot,0.8,0.7746568190738043,0.6407821603243826,0.8271819785831293,0.027181978583129207,1.507514499745094
Boxplot,0.75,0.8037984325612888,0.6573630965705226,0.8178208241534476,0.06782082415344759,2.7880764379972867
Boxplot,0.9,0.6878524549217668,0.6542125934642717,0.9510943644719257,0.051094364471925724,2.3880342212810715
Boxplot,0.9,0.7399180972450531,0.6404730404886869,0.8655999128462579,0.0344000871537421,1.8339056036289902
Boxplot,0.75,0.8462668064919552,0.6175907517382369,0.7297825543912644,0.020217445608735618,1.102150536476117
Boxplot,0.9,0.8281888575780858,0.7117979184188363,0.859463287758281,0.040536712241719064,2.063044252578478
Boxplot,0.8,0.6158300752950894,0.4921672150518928,0.7991932105882608,0.0008067894117392838,-2.2815340065141565
Boxplot,0.75,0.8849623620181191,0.6391655551735729,0.7222516827901957,0.027748317209804307,1.5359691821881125
Boxplot,0.9999998999999999,0.8281589519052099,0.8157526448980825,0.9850194132677232,0.014980486732276699,0.6987062651793273
Boxplot,0.4,0.9385653538464293,0.3960482291730403,0.4219719250768794,0.021971925076879395,1.2154875752933267
Barchart,0.9,0.4394067820690728,0.38641906945881677,0.8794107993491858,0.020589200650814266,1.126920052310388
Barchart,0.4,0.7655523890219205,0.1953612821351891,0.25518995817488754,0.14481004182511248,3.86848964369649
Barchart,0.66,0.3400917618602779,0.1466071474326336,0.43108114889553,0.22891885110447002,4.5246207007391686
Barchart,0.01,0.3892694012237434,0.0020097287843834355,0.005162822400284907,0.004837177599715093,-0.7161546363345852
Barchart,0.4,0.7373929897692586,0.2912407636891192,0.3949600385816698,0.005039961418330241,-0.6688769270283209
Barchart,0.5,0.9213986670135443,0.460631004753683,0.4999258423573472,7.415764265278346e-05,-2.9168532078366924
Barchart,0.66,0.7987324969145349,0.5441373836700996,0.6812510894098789,0.021251089409878854,1.1699948524726156
Barchart,0.4,0.6772072550064259,0.18344662571540948,0.27088697641561565,0.12911302358438437,3.704462813718163
Barchart,0.7,0.997691387097273,0.641039596094277,0.6425229328273001,0.05747706717269985,2.554025591503784
Barchart,0.95,0.7958569076615445,0.760284424811488,0.955302916255915,0.005302916255915058,-0.6097910002031126
Barchart,0.75,0.5692697404843565,0.3622925562229109,0.6364163250881006,0.11358367491189936,3.5214738684714217
Barchart,0.66,0.7200373925778094,0.4079596891103032,0.5665812544120309,0.09341874558796914,3.2428882057608277
Barchart,0.66,0.5295189143289996,0.32558128552624055,0.6148624283587933,0.045137571641206686,2.2137383240302397
Barchart,0.4,0.3281499866078359,0.10379411439738706,0.31630083386664554,0.08369916613335449,3.0865997858888523
Barchart,0.01,0.9476881632052199,0.003997833101908044,0.004218511169736243,0.0057814888302637575,-0.5080979005221719
Barchart,0.05,0.48959494570662043,0.023309670661035065,0.04761011294222571,0.0023898870577742926,-1.4580344092207709
Barchart,0.33,0.24334350905858781,0.07073910117236404,0.2906964785953373,0.0393035214046627,2.0198271941581276
Barchart,0.5,0.7882976878173125,0.42415768842815893,0.5380679088411296,0.03806790884112965,1.9751865926663126
Barchart,0.6,0.7684095991525965,0.4378154750564196,0.5697683573178202,0.030231642682179816,1.654510821264847
Barchart,0.75,0.31674715086027794,0.21975446001237353,0.6937851198204167,0.056214880179583315,2.5226805183127383
Piechart,0.85,0.7933001456020312,0.6065559666721525,0.7645983301967509,0.08540166980324904,3.1152275508125107
Piechart,0.75,0.9867881260215424,0.8694848761304184,0.8811262045034344,0.13112620450343437,3.7265719063814657
Piechart,0.95,0.5735652353459748,0.5644808638023404,0.984161572243557,0.03416157224355709,1.8242208995782379
Piechart,0.15,0.6815053239344521,0.11951472606833068,0.17536873428713776,0.025368734287137762,1.4124419731625537
Piechart,0.07,0.7687578196040552,0.06308332554723027,0.08205877577898461,0.012058775778984607,0.4123778696106483
Piechart,0.7,0.677170693867579,0.0014135370167116525,0.0020874161116429977,0.697912583888357,6.127556075087604
Piechart,0.05,0.5231121144252988,0.029915581428131333,0.057187705279961205,0.007187705279961203,-0.24507739824786007
Piechart,0.8,0.9862925589449408,0.8243202557528475,0.8357766144303485,0.03577661443034841,1.8885626411151906
Piechart,0.5,0.8691086139973423,0.4424310844706743,0.5090630530467015,0.009063053046701519,0.04447148724595165
Piechart,0.8,0.3749381560020832,0.28406104810837696,0.7576210731318546,0.04237892686814548,2.125284988473868
Piechart,0.25,0.6302384594370536,0.1200464283147824,0.19047778902926868,0.05952221097073132,2.6034117799278174
Piechart,0.75,0.8641853748482182,0.7005559497737588,0.8106547161791547,0.060654716179154744,2.630049324610654
Piechart,0.5,0.7618214649238462,0.3864359830477167,0.5072526843101565,0.007252684310156465,-0.23400972074439588
Piechart,0.85,0.6398893411011854,0.5702846201411487,0.89122381560497,0.041223815604970016,2.0865737179884225
Piechart,0.6,0.2527076581431165,0.15955994985528976,0.6314013236786271,0.031401323678627135,1.7071414795475668
Piechart,0.85,0.9597794069852126,0.8727483353951768,0.9093217973248549,0.059321797324854875,2.5986462205895546
Piechart,0.7,0.6661021320006462,0.08776526278691588,0.13175946836157362,0.5682405316384264,5.831599950742009
Piechart,0.15,0.33203739800015675,0.07498022394763383,0.225818610792747,0.07581861079274702,2.946143385763597
Piechart,0.9,0.5898143727539473,0.5072248439905607,0.8599736924385861,0.0400263075614139,2.045313917924434
Piechart,0.9,0.2357791359202945,0.17097106435247136,0.7251322882541583,0.1748677117458417,4.138468099814367
Boxplot,0.5,0.9000169278971037,0.5015215959128818,0.5572357367596305,0.05723573675963045,2.5480848295657967
Boxplot,0.25,0.6579979796886495,0.16352412627510038,0.24851767227686092,0.001482327723139082,-1.8717975599447012
Boxplot,0.25,0.734429341736105,0.2710697808565148,0.36908898576374627,0.11908898576374627,3.5890321975540416
Boxplot,0.98,0.8600476793949641,0.8093697239725977,0.9410754117050605,0.0389245882949395,2.0062832393853096
Boxplot,0.95,0.9479395162776204,0.9189615202039114,0.9694305432191496,0.01943054321914961,1.0482740816528662
Boxplot,0.8,0.7487568539101909,0.6810142821164702,0.9095266087516228,0.10952660875162279,3.4695813733802368
Boxplot,0.9,0.3101897201597763,0.3087415717949025,0.9953314108406692,0.0953314108406692,3.2717455382462326
Boxplot,0.75,0.6349010547140614,0.5297203596718218,0.8343352964036113,0.08433529640361126,3.097362962190976
Boxplot,0.33,0.8940831309416715,0.34824700354151705,0.38950181643035175,0.05950181643035174,2.602927544782352
Boxplot,0.66,0.9754703106066264,0.7282024526082862,0.7465142144156401,0.08651421441564011,3.1336328052597824
Boxplot,0.3,0.7886870514595901,0.2940780544426258,0.3728703975783397,0.07287039757833969,2.889870619934535
Boxplot,0.6,0.72508082491011,0.4539828101465882,0.6261133856392762,0.026113385639276232,1.4522467442153422
Boxplot,0.8,0.8314168025562554,0.7619797788958098,0.9164834972700142,0.11648349727001417,3.557452946018427
Boxplot,0.9,0.7374850624052223,0.700541425947037,0.9499059189921789,0.04990591899217889,2.3549011765615107
Boxplot,0.9,0.6466612301174011,0.6392339654032408,0.9885144425423311,0.0885144425423311,3.166144078299506
Boxplot,0.95,0.7410050351719155,0.6439147641311751,0.8689748835266482,0.08102511647335175,3.0404561637125296
Boxplot,0.6,0.7370751474117638,0.4660332278511184,0.6322736962270293,0.03227369622702936,1.745181225243105
Boxplot,0.7,0.7857986715174303,0.6115016975700998,0.7781913099817904,0.07819130998179047,2.9898894130053915
Boxplot,0.4,0.9425658448182884,0.4423646241302899,0.46931959879744073,0.0693195987974407,2.819046807998884
Boxplot,0.9,0.4328464358367044,0.4061671535774518,0.9383631698209995,0.03836316982099952,1.985980149413801
Barchart,0.1,0.663676948787626,0.08477341388509563,0.12773294904991916,0.02773294904991916,1.5352043983189991
Barchart,0.55,0.8686440344143929,0.4801573279027984,0.5527665060481333,0.0027665060481332215,-1.315987045932695
Barchart,0.5,0.9137177705156643,0.45221443748448253,0.494916977732929,0.0050830222670710246,-0.6590339429189287
Barchart,0.8,0.9130597446010003,0.7327225915681392,0.8024913987291523,0.002491398729152272,-1.4183503695981934
Barchart,0.3,0.6637430982709736,0.1931667521786724,0.291026381565194,0.008973618434805986,0.031905898235809645
Barchart,0.28,0.7270302469762473,0.21168877539086473,0.2911691449857667,0.011169144985766655,0.31256585252334823
Barchart,0.5,0.97947985070605,0.45209762138661547,0.4615690879814675,0.03843091201853249,1.988445184734195
Barchart,0.6,0.5609565727766834,0.31295490289186234,0.5578950636816044,0.042104936318395625,2.1161962655723134
Barchart,0.6,0.9706025207831175,0.5471727514003153,0.5637454464458184,0.03625455355418161,1.907065768707564
Barchart,0.1,0.6461600760400141,0.051434748329892366,0.07960062875612763,0.02039937124387238,1.1143251258056037
Barchart,0.9,0.9824329141129791,0.8968529907526861,0.9128898043511078,0.012889804351107759,0.4997621580794635
Barchart,0.33,0.9856826385130208,0.3273246411608439,0.33207913822509716,0.0020791382250971435,-1.586779322780394
Barchart,0.65,0.7054673773006979,0.4491230185903321,0.6366318741892699,0.013368125810730103,0.5477583552786979
Barchart,0.25,0.9390807904344383,0.2637103334066899,0.28081751441714836,0.03081751441714836,1.6811125334794386
Barchart,0.75,0.9867847675640538,0.7518546003767694,0.7619235978203984,0.011923597820398424,0.3976494115617621
Barchart,0.25,0.7235270381233772,0.2037278150962889,0.2815759527449047,0.03157595274490471,1.7148368847023794
Barchart,0.3,0.3759328609456476,0.10038456603489765,0.2670279096708475,0.03297209032915249,1.7749278841814646
Barchart,0.45,0.5669586926735383,0.24833960210842965,0.43802062710664996,0.011979372893350049,0.4037446757438172
Barchart,0.9,0.37904704537321154,0.3484563206253428,0.9192957045272601,0.019295704527260038,1.0388368024236598
Barchart,0.55,0.4940595285459488,0.2640892445863574,0.5345292000815979,0.015470799918402167,0.7416438671979253
Piechart,0.4,0.4561249152358191,0.3017897825573517,0.6616384513907221,0.26163845139072206,4.716378861083381
Piechart,0.8,0.9759816904559762,0.8172139763739121,0.8373251100562265,0.03732511005622641,1.9476702728645925
Piechart,0.6,0.5650382908831812,0.38315154211649216,0.6780983666038073,0.07809836660380731,2.988200525305685
Piechart,0.05,0.8725080841580766,0.08749980454059703,0.10028537973379312,0.050285379733793115,2.3655632020417285
Piechart,0.3,0.9667541158808656,0.3867684579824167,0.40006910922743744,0.10006910922743745,3.3408343932880005
Piechart,0.3,0.17270464871328195,0.030336913354579886,0.17565776938027963,0.12434223061972036,3.6506753139489594
Piechart,0.1,0.5436605030454154,0.1028002377614572,0.18908903108760441,0.08908903108760441,3.1753494405342924
Piechart,0.5,0.32601724420901146,0.1815946511717743,0.5570093435160534,0.05700934351605336,2.5424894448447155
Piechart,0.99,0.22769064902701164,0.20315515571655496,0.8922419808836947,0.09775801911630533,3.3075453804527966
Piechart,0.95,0.951062370776898,0.8834648409746804,0.9289241884872398,0.021075811512760168,1.158712616294162
Piechart,0.05,0.4188819560869792,0.03894433407549691,0.09297209753148276,0.04297209753148276,2.144767456327829
Piechart,0.4,0.5872784150623607,0.2434938906804982,0.4146140645312881,0.014614064531288051,0.6657624512358723
Piechart,0.6,0.3082881276049876,0.1920398817249831,0.6229233776107187,0.02292337761071872,1.2734190668887342
Piechart,0.5,0.3410578265582058,0.1991758341577483,0.583994321924046,0.08399432192404599,3.0916037402384187
Piechart,0.5,0.5280823153490204,0.293119834762406,0.55506466746321,0.05506466746321004,2.4935107290637517
Piechart,0.35,0.9696639791472872,0.4452863459023408,0.4592171674706543,0.1092171674706543,3.4655457372125205
Piechart,0.9,0.38348292759973795,0.3676635121538527,0.9587480581080865,0.058748058108086476,2.58491580733498
Piechart,0.7,0.4651370229967498,0.2955231801139431,0.6353465011449069,0.06465349885509308,2.720355060785594
Piechart,0.95,0.7309957432527883,0.6389918835630621,0.8741389939148935,0.07586100608510649,2.9469367912840427
Piechart,0.7,0.4356846004598312,0.2689267447709265,0.6172509757909626,0.0827490242090374,3.0703725686418806
Boxplot,0.5,0.6380456099646274,0.5988383132307324,0.9385509497729032,0.4385509497729032,5.458778814658183
Boxplot,0.25,0.7108932860221302,0.2415770494089775,0.339821818772188,0.08982181877218798,3.187004696097665
Boxplot,0.5,0.6246947429470522,0.5624317274169817,0.9003304954411185,0.40033049544111854,5.3276172949187925
Boxplot,0.4,0.6424379584035647,0.44308406900159597,0.6896916086693321,0.2896916086693321,4.8626577314020265
Boxplot,0.75,0.9365969318882804,0.8518266144956752,0.9094911434081904,0.15949114340819037,4.006667344334314
Boxplot,0.8,0.9559895448536246,0.5901875937209031,0.6173577910951621,0.18264220890483795,4.200788452220354
Boxplot,0.7,0.8423313977701188,0.6281510659226699,0.7457291365198511,0.04572913651985111,2.232020196747789
Boxplot,0.6,0.7462538168092125,0.6219787099706724,0.8334680452692246,0.2334680452692246,4.552856856303827
Boxplot,0.5,0.8514066001020637,0.7322031873124595,0.8599923787584985,0.35999237875849854,5.174895245841018
Boxplot,0.4,0.7070968554244066,0.6387843949415923,0.9033902357806238,0.5033902357806238,5.657183334192028
Boxplot,0.85,0.8392455679073165,0.4825265835809294,0.574952793357162,0.275047206642838,4.788149071504302
Boxplot,0.99,0.5299648997778463,0.3667318780442856,0.6919927681965623,0.2980072318034377,4.903314206420018
Boxplot,0.85,0.7194511166827369,0.5923729448008674,0.8233678856906851,0.02663211430931489,1.4793399653637194
Boxplot,0.2,0.943303768523639,0.4545827067074704,0.4819048983753516,0.2819048983753516,4.823519582511557
Boxplot,0.85,0.6706069401845547,0.5682930664399499,0.8474309351518977,0.002569064848102265,-1.3887086776131754
Boxplot,0.7,0.7590763863314379,0.463169547350585,0.6101751492877422,0.08982485071225776,3.1870527251383907
Boxplot,0.35,0.9395365471706572,0.7875468999681541,0.8382291272647048,0.4882291272647048,5.613175435546278
Boxplot,0.2,0.5573167132612362,0.5089130907109825,0.9131488049819796,0.7131488049819796,6.158657762065404
Boxplot,0.7,0.8432792000394882,0.6527446660667455,0.7740552192395822,0.07405521923958225,2.9127498583915
Boxplot,0.5,0.7188799928489027,0.6987477343869761,0.9719949662500094,0.47199496625000936,5.564515255428554
Barchart,0.6,0.7209351594909266,0.3984622530735076,0.5527019286379006,0.0472980713620994,2.279413983768007
Barchart,0.05,0.9102479162013577,0.01723475945410924,0.0189341377742816,0.031065862225718402,1.6922424849524809
Barchart,0.5,0.8491799920415692,0.42347412073597823,0.4986859378514988,0.001314062148501216,-1.9634968640352812
Barchart,0.95,0.5822897524430031,0.5619435816723303,0.9650583396233401,0.015058339623340133,0.7056099065679103
Barchart,0.13,0.6931564360468749,0.1077792515346171,0.1554905154589497,0.025490515458949703,1.41902727556227
Barchart,0.95,0.873158520864344,0.8302324375381418,0.9508381556149628,0.00083815561496281,-2.2596988654654027
Barchart,0.25,0.8828062054581143,0.31904668506547207,0.3614005917639753,0.11140059176397532,3.4937829870910644
Barchart,0.9,0.592144813231432,0.5620154140270956,0.9491181911399085,0.04911819113990845,2.332512920784808
Barchart,0.5,0.11560104618981382,0.05450214536274001,0.47146757887682905,0.028532421123170948,1.5744610407034634
Barchart,0.14,0.8742033091601211,0.14014807524231476,0.1603151964466482,0.020315196446648198,1.1087048582618075
Barchart,0.95,0.7872489009101773,0.7199631254005501,0.9145304929205555,0.03546950707944441,1.87654669222628
Barchart,0.3,0.664295464047963,0.22587983485112217,0.3400291693619232,0.04002916936192319,2.0454139404924887
Barchart,0.6,0.6044522218535506,0.3808599541587452,0.6300910814602343,0.030091081460234315,1.6480549625290033
Barchart,0.95,0.3207316062210166,0.3019233561110062,0.9413582891576653,0.008641710842334671,-0.01570802786746906
Barchart,0.6,0.4588838081978779,0.2826790460478368,0.6160144267412049,0.0160144267412049,0.7878024308405078
Barchart,0.5,0.9717803169526649,0.4638082037414426,0.4772768038725717,0.02272319612742829,1.2614222631715863
Barchart,0.2,0.35992923563134394,0.05279445055868959,0.1466800841173238,0.053319915882676205,2.4481058198560675
Barchart,0.6,0.7918940093517708,0.49796975628376794,0.6288338469581256,0.02883384695812563,1.5889890627783223
Barchart,0.8,0.7051060077038833,0.5782058177918254,0.8200267923892787,0.020026792389278625,1.0892806718502135
Barchart,0.9,0.3103041944427458,0.2724569168992579,0.8780316920579972,0.021968307942002774,1.215262838153995
Piechart,0.2,0.5520374812078557,0.1174965682104876,0.21284164972531502,0.012841649725315013,0.49484051946925006
Piechart,0.5,0.5962224589316479,0.388113472055156,0.6509541300248974,0.15095413002489744,3.9279356014659963
Piechart,0.1,0.9434986270522776,0.0894125679484532,0.09476703556824467,0.0052329644317553325,-0.6252744371733147
Piechart,0.2,0.401340181407664,0.09671640795581027,0.24098361548695751,0.0409836154869575,2.078391757009758
Piechart,0.2,0.9571000093460884,0.5594201036638964,0.5844949307294485,0.38449493072944846,5.269575292617811
Piechart,0.5,0.9858808282250306,0.9158366084156991,0.9289526504583334,0.4289526504583334,5.426944508052136
Piechart,0.1,0.8498596520541284,0.09157225860933572,0.10774986009513886,0.0077498600951388524,-0.15202552029151567
Piechart,0.25,0.16061752398839335,0.12524398278251114,0.7797653685133485,0.5297653685133485,5.730681710638338
Piechart,0.125,0.6327723457028154,0.0811634533452259,0.1282664356247716,0.0032664356247716075,-1.1467434494789386
Piechart,0.99,0.5618988747959641,0.5230478522212307,0.9308576252464629,0.05914237475353712,2.5943664038595418
Piechart,0.9,0.7074944219702015,0.5124767224889684,0.7243544352785767,0.17564556472142334,4.144825970871503
Piechart,0.05,0.9258266311872656,0.013708505119089276,0.014806773382085265,0.03519322661791474,1.865650698426038
Piechart,0.005,0.8290868419553881,0.010574162172480195,0.01275398623808961,0.0077539862380896106,-0.15136424314361052
Piechart,0.4,0.8843746519034001,0.39366031724145295,0.44512844911847643,0.04512844911847641,2.2134545774980934
Piechart,0.7,0.7140957590663322,0.3990320053725689,0.5587934115367053,0.1412065884632947,3.832450441178945
Piechart,0.1,0.8614020846923838,0.048550330862040525,0.05636198440288009,0.04363801559711992,2.166330319210144
Piechart,0.8,0.6433362522031021,0.5612842881880753,0.872458665691479,0.07245866569147896,2.881834242321521
Piechart,0.3,0.8745705823345349,0.3418085451363797,0.3908301422899146,0.0908301422899146,3.202890062844552
Piechart,0.2,0.8605971850512817,0.1617832762834257,0.18798954852935673,0.01201045147064328,0.4071298948600213
Piechart,0.25,0.6274990048543583,0.2059161253735391,0.3281537082617875,0.07815370826178752,2.989206384773342
Boxplot,0.7,0.6646175792116282,0.5854358266543287,0.8808611823791582,0.18086118237915827,4.1867476073593775
Boxplot,0.99,0.4677363906815075,0.4551243266174725,0.9730359571859294,0.0169640428140706,0.8650511804401118
Boxplot,0.75,0.8829606280542672,0.66727111246353,0.7557201207645684,0.005720120764568404,-0.5207444423898453
Boxplot,0.6,0.6050192771445346,0.3431762751817289,0.5672154394838342,0.03278456051616574,1.7670004805190702
Boxplot,0.7,0.8422565622344129,0.696703739694809,0.8271870721274425,0.1271870721274425,3.682989777525809
Boxplot,0.7,0.6120397448927519,0.4091118653309722,0.6684400298262675,0.031559970173732466,1.71413428235899
Boxplot,0.8,0.8744388736743183,0.6945790723252188,0.7943140375343289,0.005685962465671102,-0.5278320035272517
Boxplot,0.6,0.9306554648854072,0.6030695613630344,0.6480051792714623,0.048005179271462306,2.300275434546423
Boxplot,0.7,0.8703916223949439,0.6655972932678351,0.7647101329357896,0.06471013293578964,2.721594306380159
Boxplot,0.8,0.9590010630511884,0.8452200334779679,0.8813546366557602,0.08135463665576015,3.0462227633944905
Boxplot,0.9,0.6886370967625466,0.6850006360865477,0.994719336653377,0.09471933665337695,3.2625735212023463
Boxplot,0.7,0.8263817524688688,0.6176986995168738,0.7474737888045798,0.047473788804579864,2.284626322838843
Boxplot,0.8,0.9254434853804959,0.7398707303009882,0.7994769448258533,0.0005230551741467471,-2.4956906639923337
Boxplot,0.75,0.7897659951946412,0.6067568604719391,0.7682742282698577,0.018274228269857695,0.965265524385031
Boxplot,0.9,0.9663211113328036,0.8799362335084464,0.910604376939245,0.010604376939244986,0.24541983740587123
